药品名称,厂家,增加数量,减少数量,期初金额(进价),start_date,end_date
十二烷基硫酸钠,湖南尔康,0.0,0.0,0.0,2018-01-22,2018-01-28
十六醇,湖南尔康,0.0,0.0,0.0,2018-01-22,2018-01-28
十六醇,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
吐温-80,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
羊毛脂,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
羊毛脂,湖南尔康,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]TH糖蛋白放射免疫分析药盒,北京北方,0.0,0.0,0.0,2018-01-22,2018-01-28
皂土,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]胰岛素抗体分析药盒,北京北方,0.0,0.0,0.0,2018-01-22,2018-01-28
单硬脂酸甘油酯,广东,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]血管紧张素2放射免疫分析药盒,北京北方,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]血管紧张素1放射免疫分析药盒,北京北方,0.0,0.0,0.0,2018-01-22,2018-01-28
碱性品红,京,0.0,0.0,0.0,2018-01-22,2018-01-28
香精,上海,0.0,0.0,0.0,2018-01-22,2018-01-28
梅毒甲苯胺红不加热血清试验诊断试剂,上海荣盛生物,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]睾酮放射免疫分析药盒,天津协和,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]孕酮放射免疫分析药盒,天津协和,0.0,0.0,0.0,2018-01-22,2018-01-28
梅毒螺旋体抗体诊断试剂盒,北京万泰,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]人促黄体生成激素放射免疫分析药盒,沪,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]人促卵泡生成激素放射免疫分析药盒,天津协和,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]雌二醇放射免疫分析药盒,天津协和,0.0,0.0,0.0,2018-01-22,2018-01-28
C肽放射免疫诊断试剂,天津协和,0.0,0.0,0.0,2018-01-22,2018-01-28
糖类抗原50放射免疫诊断试剂盒,天津协和,0.0,0.0,0.0,2018-01-22,2018-01-28
人血清促甲状腺素受体自身抗体放射受体分析药盒,天津协和,0.0,0.0,0.0,2018-01-22,2018-01-28
白蛋白放射免疫诊断试剂,京,0.0,0.0,0.0,2018-01-22,2018-01-28
免疫球蛋白G放射免疫分析药盒,天津九鼎,0.0,0.0,0.0,2018-01-22,2018-01-28
丙型肝炎病毒抗体诊断试剂盒,北京万泰,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]胰高血糖素放射免疫分析药盒,北京北方,0.0,0.0,0.0,2018-01-22,2018-01-28
人类免疫缺陷病毒抗体诊断试剂盒,北京万泰,0.0,0.0,0.0,2018-01-22,2018-01-28
乙型肝炎病毒表面抗原诊断试剂盒,北京万泰,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]甘胆酸放射免疫分析药盒,北京北方,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]反三碘甲腺原氨酸放射免疫分析药盒,北京北方,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]人生长激素放射免疫分析药盒,北京北方,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[131I]化钠口服溶液,中国工程物理所,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[125I]密封籽源,成都云克,0.0,0.0,0.0,2018-01-22,2018-01-28
碘[131I]化钠口服溶液,原子高科,0.0,0.0,0.0,2018-01-22,2018-01-28
高锝[99mTc]酸钠注射液,原子高科,0.0,0.0,0.0,2018-01-22,2018-01-28
高锝[99mTc]酸钠注射液,原子高科,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用阿昔洛韦,辅仁药业,0.0,0.0,0.0,2018-01-22,2018-01-28
重酒石酸间羟胺注射液,京永康,0.0,-80.0,5628.0,2018-01-22,2018-01-28
西咪替丁注射液,山东鲁抗,0.0,0.0,0.0,2018-01-22,2018-01-28
单糖浆,"原料药,广州邦民",0.0,0.0,0.0,2018-01-22,2018-01-28
橙皮酊,"原料药,闽福州海王",0.0,0.0,0.0,2018-01-22,2018-01-28
PET塑料瓶,江苏云康,0.0,0.0,0.0,2018-01-22,2018-01-28
塑料喷雾瓶,台州新利达,0.0,0.0,0.0,2018-01-22,2018-01-28
药用软膏管,佛山辉鸿,0.0,0.0,0.0,2018-01-22,2018-01-28
口服液体药用聚酯瓶,台州新利达,0.0,0.0,0.0,2018-01-22,2018-01-28
塑料瓶,江苏云康,0.0,0.0,0.0,2018-01-22,2018-01-28
喷雾瓶,金坛鑫宇,0.0,0.0,0.0,2018-01-22,2018-01-28
药用滴眼剂瓶,常州曼迪科,0.0,0.0,0.0,2018-01-22,2018-01-28
氯化钠注射液,丰原淮海,0.0,0.0,0.0,2018-01-22,2018-01-28
塑料瓶,台州新利达,0.0,0.0,0.0,2018-01-22,2018-01-28
塑料瓶,江苏云康,0.0,0.0,0.0,2018-01-22,2018-01-28
塑料眼水瓶,江苏云康,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用硫酸多粘菌素B,沪上药一生化,0.0,0.0,0.0,2018-01-22,2018-01-28
药用滴眼剂瓶,江西金泰,0.0,0.0,0.0,2018-01-22,2018-01-28
铝塑软管,爱索尔,0.0,0.0,0.0,2018-01-22,2018-01-28
塑料盒,金坛鑫宇,0.0,0.0,0.0,2018-01-22,2018-01-28
药用软膏管,佛山辉鸿,0.0,0.0,0.0,2018-01-22,2018-01-28
塑料盒,金坛鑫宇,0.0,0.0,0.0,2018-01-22,2018-01-28
塑料盒[油膏盒],常州曼迪科,0.0,0.0,0.0,2018-01-22,2018-01-28
塑料盒[油膏盒],常州曼迪科,0.0,0.0,0.0,2018-01-22,2018-01-28
塑料盒[油膏盒],常州曼迪科,0.0,0.0,0.0,2018-01-22,2018-01-28
维E霜化妆盒,苏,0.0,0.0,0.0,2018-01-22,2018-01-28
药用软膏管,河北安泰,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸安罗替尼胶囊,苏正大天晴,0.0,0.0,0.0,2018-01-22,2018-01-28
甲磺酸阿帕替尼片,苏恒瑞医药,0.0,0.0,0.0,2018-01-22,2018-01-28
甲磺酸阿帕替尼片,苏恒瑞医药,0.0,0.0,0.0,2018-01-22,2018-01-28
枸橼酸伊沙佐米胶囊,德国,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用阿扎胞苷,德国百特,0.0,0.0,0.0,2018-01-22,2018-01-28
枸橼酸伊沙佐米胶囊,德国,0.0,0.0,0.0,2018-01-22,2018-01-28
盐酸安罗替尼胶囊,苏正大天晴,0.0,0.0,0.0,2018-01-22,2018-01-28
克唑替尼胶囊,辉瑞,0.0,0.0,0.0,2018-01-22,2018-01-28
伊布替尼胶囊,美国,0.0,0.0,0.0,2018-01-22,2018-01-28
塞瑞替尼胶囊,诺华,0.0,0.0,0.0,2018-01-22,2018-01-28
培唑帕尼片,葛兰素,0.0,0.0,0.0,2018-01-22,2018-01-28
瑞戈非尼片,拜耳,0.0,0.0,0.0,2018-01-22,2018-01-28
板蓝根颗粒*$,沪悦胜芜湖,0.0,0.0,0.0,2018-01-22,2018-01-28
富马酸替诺福韦二吡呋酯片,成都倍特,0.0,0.0,0.0,2018-01-22,2018-01-28
小儿青翘颗粒,川凯京制药,0.0,0.0,0.0,2018-01-22,2018-01-28
喜炎平注射液,江西青峰,0.0,0.0,0.0,2018-01-22,2018-01-28
喜炎平注射液,江西青峰,0.0,0.0,0.0,2018-01-22,2018-01-28
垂盆草颗粒$,皖巢湖今辰,0.0,0.0,0.0,2018-01-22,2018-01-28
舒肝宁注射液,贵州瑞和,0.0,0.0,0.0,2018-01-22,2018-01-28
参附注射液,川雅安三九,0.0,0.0,0.0,2018-01-22,2018-01-28
参麦注射液,浙正大青春,180.0,0.0,0.0,2018-01-22,2018-01-28
参麦注射液#*,浙正大青春,0.0,0.0,0.0,2018-01-22,2018-01-28
生脉注射液,苏苏中,0.0,0.0,0.0,2018-01-22,2018-01-28
生脉注射液#*,山西太行,0.0,0.0,0.0,2018-01-22,2018-01-28
消咳喘糖浆$,黑铁力红叶,0.0,0.0,0.0,2018-01-22,2018-01-28
急支糖浆,四川涪陵,0.0,0.0,0.0,2018-01-22,2018-01-28
清开灵注射液,冀神威,0.0,0.0,0.0,2018-01-22,2018-01-28
醒脑静注射液,无锡济民,1200.0,0.0,0.0,2018-01-22,2018-01-28
刺五加注射液$,黑完达山,0.0,0.0,0.0,2018-01-22,2018-01-28
黄连阿胶安神膏,东阿阿胶,0.0,0.0,0.0,2018-01-22,2018-01-28
黄连阿胶安神膏,东阿阿胶,0.0,0.0,0.0,2018-01-22,2018-01-28
黄连阿胶安神膏,老君堂阿胶,0.0,0.0,0.0,2018-01-22,2018-01-28
滋肾育胎丸,广州中一厂,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用血塞通[冻干],昆明制药,0.0,0.0,0.0,2018-01-22,2018-01-28
丹参注射液,正大青春宝,0.0,0.0,0.0,2018-01-22,2018-01-28
丹参滴注液,皖天洋药业,0.0,0.0,0.0,2018-01-22,2018-01-28
疏血通注射液,牡丹江友博,600.0,0.0,0.0,2018-01-22,2018-01-28
香丹注射液#,京双鹤高科,0.0,0.0,0.0,2018-01-22,2018-01-28
丹红注射液,山东丹红,1080.0,0.0,0.0,2018-01-22,2018-01-28
银杏达莫注射液,贵州益佰,960.0,-480.0,33984.0,2018-01-22,2018-01-28
银杏叶提取物注射液,台湾济生,2700.0,-1200.0,69325.0,2018-01-22,2018-01-28
大株红景天注射液,通化玉圣,0.0,0.0,0.0,2018-01-22,2018-01-28
注射用灯盏花素,湖南恒生,0.0,0.0,0.0,2018-01-22,2018-01-28
胃苏颗粒,扬子江,0.0,0.0,0.0,2018-01-22,2018-01-28
脉络舒通颗粒,鲁南厚普,0.0,0.0,0.0,2018-01-22,2018-01-28
八正合剂*$,陕中医学院,0.0,0.0,0.0,2018-01-22,2018-01-28
爱活胆通,德汉堡爱活,0.0,0.0,0.0,2018-01-22,2018-01-28
锡类散,杭胡庆余堂,0.0,0.0,0.0,2018-01-22,2018-01-28
复方黄柏液涂剂,鲁汉方,0.0,0.0,0.0,2018-01-22,2018-01-28
肛泰软膏,鲁烟台荣昌,1920.0,-1600.0,6062.4,2018-01-22,2018-01-28
马应龙麝香痔疮膏,武汉马应龙,0.0,0.0,0.0,2018-01-22,2018-01-28
马应龙麝香痔疮膏#,武汉马应龙,0.0,0.0,0.0,2018-01-22,2018-01-28
艾迪注射液,贵州益佰,600.0,0.0,0.0,2018-01-22,2018-01-28
蟾酥$,皖凤阳科苑,0.0,0.0,0.0,2018-01-22,2018-01-28
得力生*$,京正邦制药,0.0,0.0,0.0,2018-01-22,2018-01-28
康艾注射液,长白山,0.0,0.0,0.0,2018-01-22,2018-01-28
复方苦参注射液,山西振东,300.0,0.0,0.0,2018-01-22,2018-01-28
华蟾素注射液,皖金蟾生化,0.0,0.0,0.0,2018-01-22,2018-01-28
华蟾素注射液,皖金蟾生化,50.0,0.0,0.0,2018-01-22,2018-01-28
康艾注射液,吉林长白山,0.0,0.0,0.0,2018-01-22,2018-01-28
康莱特注射液,浙江康莱特,378.0,0.0,16512.3,2018-01-22,2018-01-28
鸦胆子油乳注射液,沈药大集琦,0.0,0.0,0.0,2018-01-22,2018-01-28
鸦胆子油乳注射液,广州白云山,400.0,0.0,0.0,2018-01-22,2018-01-28
参芪扶正注射液,丽珠利民,90.0,0.0,3397.2,2018-01-22,2018-01-28
益母草膏,皖福康药业,0.0,0.0,0.0,2018-01-22,2018-01-28
保妇康栓,海南碧凯,200.0,-400.0,17367.0,2018-01-22,2018-01-28
洁尔阴洗液,成都恩威,0.0,0.0,0.0,2018-01-22,2018-01-28
克痒舒$,合肥华威,0.0,0.0,0.0,2018-01-22,2018-01-28
清艾条,苏康美,0.0,-500.0,2685.0,2018-01-22,2018-01-28
清艾条,苏州东方,0.0,0.0,0.0,2018-01-22,2018-01-28
康妇消炎栓,葵花伊春,1000.0,-200.0,0.0,2018-01-22,2018-01-28
桂林西瓜霜,桂林三金,0.0,0.0,0.0,2018-01-22,2018-01-28
伤科灵喷雾剂,贵州恒霸,0.0,0.0,0.0,2018-01-22,2018-01-28
复方热敷散,皖新世纪,0.0,0.0,0.0,2018-01-22,2018-01-28
依马打正红花油,香港联华,0.0,0.0,0.0,2018-01-22,2018-01-28
风油精,福建漳州,0.0,0.0,0.0,2018-01-22,2018-01-28
丹皮酚软膏,合肥立方,0.0,0.0,6656.0,2018-01-22,2018-01-28
复方黄黛片,天长亿帆,0.0,0.0,0.0,2018-01-22,2018-01-28
苦参凝胶,贵阳新天,0.0,0.0,0.0,2018-01-22,2018-01-28
玫芦消痤膏,贵州佳程,0.0,0.0,0.0,2018-01-22,2018-01-28
玫芦消痤膏,贵州佳程,0.0,0.0,0.0,2018-01-22,2018-01-28
清凉油,沪中华,0.0,0.0,0.0,2018-01-22,2018-01-28
冰黄肤乐软膏,西藏芝芝,0.0,0.0,0.0,2018-01-22,2018-01-28
消痛贴膏,西藏奇正,480.0,-480.0,7620.0,2018-01-22,2018-01-28
白花蛇舌草,统货,,,608.0,2018-01-22,2018-01-28
百蕊草,统货,0.0,0.0,99.51,2018-01-22,2018-01-28
败酱,统货,0.0,0.0,202.0,2018-01-22,2018-01-28
半边莲,统货,0.0,,677.04,2018-01-22,2018-01-28
半枝莲,统货,,,613.8,2018-01-22,2018-01-28
萹蓄,统货,0.0,0.0,43.71,2018-01-22,2018-01-28
薄荷,统货,0.0,0.0,892.8,2018-01-22,2018-01-28
生春柴胡,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
炒春柴胡,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
垂盆草,统货,0.0,0.0,803.52,2018-01-22,2018-01-28
紫花地丁,统货,0.0,,137.64,2018-01-22,2018-01-28
地锦草,统货,0.0,0.0,111.6,2018-01-22,2018-01-28
凤尾草,统货,0.0,0.0,27.53,2018-01-22,2018-01-28
谷精草,统货,0.0,0.0,48.36,2018-01-22,2018-01-28
墨旱莲,统货,,0.0,34.41,2018-01-22,2018-01-28
槲寄生,统货,0.0,0.0,480.0,2018-01-22,2018-01-28
广藿香,统货,0.0,,223.2,2018-01-22,2018-01-28
金钱草,统货,0.0,,87.42,2018-01-22,2018-01-28
荆芥炭,统货,0.0,0.0,87.42,2018-01-22,2018-01-28
瞿麦,统货,0.0,0.0,412.92,2018-01-22,2018-01-28
老鹳草,统货,0.0,0.0,77.0,2018-01-22,2018-01-28
北刘寄奴,统货,0.0,0.0,345.03,2018-01-22,2018-01-28
白马骨,统货,0.0,0.0,424.08,2018-01-22,2018-01-28
龙葵,统货,0.0,0.0,122.76,2018-01-22,2018-01-28
鹿衔草,统货,0.0,0.0,99.87,2018-01-22,2018-01-28
蜜炙麻黄,统货,0.0,0.0,47.43,2018-01-22,2018-01-28
麻黄,统货,0.0,0.0,262.26,2018-01-22,2018-01-28
马鞭草#,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
马齿苋,统货,0.0,,107.2,2018-01-22,2018-01-28
木贼#,辽宁,0.0,0.0,0.0,2018-01-22,2018-01-28
佩兰,统货,0.0,,208.32,2018-01-22,2018-01-28
矮地茶,浙江,0.0,0.0,0.0,2018-01-22,2018-01-28
蒲公英,统货,0.0,,561.83,2018-01-22,2018-01-28
千里光,统货,0.0,0.0,38.87,2018-01-22,2018-01-28
青蒿,统货,0.0,0.0,206.46,2018-01-22,2018-01-28
蛇莓,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
伸筋草,统货,0.0,,57.0,2018-01-22,2018-01-28
石打穿,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
石斛,统货,,,200.88,2018-01-22,2018-01-28
石韦,统货,0.0,,174.84,2018-01-22,2018-01-28
白英,统货,0.0,0.0,90.0,2018-01-22,2018-01-28
紫苏梗,统货,0.0,0.0,53.94,2018-01-22,2018-01-28
田基黄#,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
透骨草,统货,,0.0,0.0,2018-01-22,2018-01-28
豨莶草#,皖,0.0,0.0,43.71,2018-01-22,2018-01-28
细辛,统货,0.0,0.0,332.0,2018-01-22,2018-01-28
夏枯草,统货,0.0,0.0,167.4,2018-01-22,2018-01-28
仙鹤草,统货,0.0,,623.1,2018-01-22,2018-01-28
益母草,统货,0.0,,381.71,2018-01-22,2018-01-28
茵陈,统货,0.0,0.0,223.2,2018-01-22,2018-01-28
淫羊藿,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
鱼腥草,统货,0.0,0.0,295.74,2018-01-22,2018-01-28
泽兰,统货,0.0,,186.0,2018-01-22,2018-01-28
泽漆,安徽,0.0,0.0,0.0,2018-01-22,2018-01-28
款冬花,统货,0.0,0.0,2120.4,2018-01-22,2018-01-28
红花,统货,0.0,,939.3,2018-01-22,2018-01-28
厚朴花,统货,0.0,0.0,51.24,2018-01-22,2018-01-28
炒槐花,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
鸡冠花,统货,0.0,0.0,66.75,2018-01-22,2018-01-28
建曲,安徽,0.0,,733.55,2018-01-22,2018-01-28
菊花,统货,0.0,0.0,1227.6,2018-01-22,2018-01-28
梅花,统货,,0.0,0.0,2018-01-22,2018-01-28
玫瑰花,统货,0.0,0.0,1990.2,2018-01-22,2018-01-28
密蒙花#,河南,0.0,0.0,344.1,2018-01-22,2018-01-28
蒲黄炭,统货,0.0,,468.72,2018-01-22,2018-01-28
辛夷,统货,0.0,0.0,192.51,2018-01-22,2018-01-28
野菊花,统货,,,0.0,2018-01-22,2018-01-28
合欢花,统货,0.0,0.0,190.0,2018-01-22,2018-01-28
月季花,统货,0.0,0.0,624.96,2018-01-22,2018-01-28
蜜炙款冬花,统货,0.0,0.0,827.7,2018-01-22,2018-01-28
侧柏叶炭,统货,0.0,0.0,74.4,2018-01-22,2018-01-28
大青叶,统货,0.0,0.0,595.2,2018-01-22,2018-01-28
淡竹叶,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
银杏叶,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
番泻叶,统货,0.0,0.0,44.64,2018-01-22,2018-01-28
枸骨叶,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
荷叶*$,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
金橘叶,统货,0.0,0.0,84.8,2018-01-22,2018-01-28
苦丁茶#,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
蜜炙枇杷叶,统货,0.0,0.0,125.72,2018-01-22,2018-01-28
桑叶,统货,,,24.18,2018-01-22,2018-01-28
紫苏叶,统货,0.0,0.0,48.6,2018-01-22,2018-01-28
寻骨风#,皖,0.0,0.0,21.2,2018-01-22,2018-01-28
白鲜皮,统货,0.0,,1101.12,2018-01-22,2018-01-28
陈皮,统货,,,111.6,2018-01-22,2018-01-28
柴胡,统货,0.0,,440.0,2018-01-22,2018-01-28
炒椿皮,统货,0.0,0.0,189.7,2018-01-22,2018-01-28
大腹皮,统货,0.0,,78.12,2018-01-22,2018-01-28
牡丹皮,统货,,,619.38,2018-01-22,2018-01-28
地骨皮,统货,,0.0,0.0,2018-01-22,2018-01-28
冬瓜皮,统货,0.0,0.0,48.36,2018-01-22,2018-01-28
盐炒杜仲,统货,0.0,,586.96,2018-01-22,2018-01-28
生瓜蒌皮,统货,0.0,0.0,179.64,2018-01-22,2018-01-28
海桐皮#,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
合欢皮,统货,0.0,0.0,163.5,2018-01-22,2018-01-28
炒厚朴,统货,0.0,,920.7,2018-01-22,2018-01-28
黄柏,统货,0.0,0.0,208.32,2018-01-22,2018-01-28
苦楝皮#,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
秦皮#,辽宁,0.0,0.0,0.0,2018-01-22,2018-01-28
青皮,统货,0.0,0.0,350.0,2018-01-22,2018-01-28
肉桂,统货,0.0,0.0,472.01,2018-01-22,2018-01-28
炙桑白皮#,皖,0.0,0.0,174.08,2018-01-22,2018-01-28
石榴皮,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
土荆皮,统货,0.0,0.0,288.3,2018-01-22,2018-01-28
香加皮#,山西,0.0,0.0,0.0,2018-01-22,2018-01-28
香橼,统货,0.0,0.0,64.44,2018-01-22,2018-01-28
紫荆皮,统货,0.0,0.0,89.64,2018-01-22,2018-01-28
盐巴戟天,统货,0.0,,444.54,2018-01-22,2018-01-28
菝葜#,江苏,0.0,0.0,0.0,2018-01-22,2018-01-28
白及,统货,,0.0,0.0,2018-01-22,2018-01-28
白蔹,统货,0.0,0.0,111.6,2018-01-22,2018-01-28
白茅根,统货,0.0,,337.4,2018-01-22,2018-01-28
白前#,皖,0.0,0.0,887.22,2018-01-22,2018-01-28
炒白芍,统货,0.0,,1255.4,2018-01-22,2018-01-28
生白芍,统货,0.0,,1461.84,2018-01-22,2018-01-28
炒白术#,皖,,,1760.0,2018-01-22,2018-01-28
生白术,统货,0.0,0.0,2053.44,2018-01-22,2018-01-28
白头翁,统货,0.0,0.0,296.0,2018-01-22,2018-01-28
白薇#,辽宁,0.0,0.0,0.0,2018-01-22,2018-01-28
重楼,统货,0.0,0.0,8496.0,2018-01-22,2018-01-28
白芷,统货,0.0,0.0,412.92,2018-01-22,2018-01-28
百部,统货,0.0,0.0,136.0,2018-01-22,2018-01-28
百合,统货,,0.0,0.0,2018-01-22,2018-01-28
板蓝根,统货,0.0,0.0,1707.48,2018-01-22,2018-01-28
北沙参,统货,0.0,,660.0,2018-01-22,2018-01-28
绵萆薢,统货,0.0,0.0,49.1,2018-01-22,2018-01-28
炒苍术,统货,,0.0,0.0,2018-01-22,2018-01-28
生苍术#,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
制草乌,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
赤芍,统货,0.0,,766.32,2018-01-22,2018-01-28
川贝母,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
川牛膝,统货,0.0,0.0,345.96,2018-01-22,2018-01-28
制川乌,统货,0.0,0.0,452.0,2018-01-22,2018-01-28
川芎,统货,0.0,,1516.68,2018-01-22,2018-01-28
粉大黄#,甘肃,0.0,0.0,0.0,2018-01-22,2018-01-28
炒大黄,统货,0.0,0.0,120.0,2018-01-22,2018-01-28
生大黄,统货,0.0,,780.0,2018-01-22,2018-01-28
炒大蓟#,安徽,0.0,0.0,0.0,2018-01-22,2018-01-28
生大蓟,统货,0.0,0.0,362.7,2018-01-22,2018-01-28
丹参,统货,0.0,,1791.18,2018-01-22,2018-01-28
胆南星,四川,0.0,0.0,779.8,2018-01-22,2018-01-28
酒炒当归,统货,0.0,0.0,424.0,2018-01-22,2018-01-28
当归,统货,0.0,,3360.0,2018-01-22,2018-01-28
党参,统货,,,3046.68,2018-01-22,2018-01-28
炒党参,统货,0.0,0.0,1422.9,2018-01-22,2018-01-28
鹿角胶,华鹏,0.0,0.0,0.0,2018-01-22,2018-01-28
地榆炭,统货,0.0,0.0,60.0,2018-01-22,2018-01-28
生地榆,统货,0.0,,140.0,2018-01-22,2018-01-28
独活,统货,0.0,,224.6,2018-01-22,2018-01-28
莪术,统货,0.0,0.0,825.84,2018-01-22,2018-01-28
法半夏,统货,0.0,0.0,1398.72,2018-01-22,2018-01-28
防风,统货,0.0,,2928.0,2018-01-22,2018-01-28
防己,统货,0.0,0.0,692.0,2018-01-22,2018-01-28
黑附片,统货,0.0,0.0,463.6,2018-01-22,2018-01-28
干姜,统货,0.0,0.0,167.4,2018-01-22,2018-01-28
生甘草,统货,0.0,,937.44,2018-01-22,2018-01-28
甘松#,四川,0.0,0.0,0.0,2018-01-22,2018-01-28
高良姜,统货,0.0,0.0,120.4,2018-01-22,2018-01-28
藁本,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
煨葛根,统货,0.0,0.0,290.16,2018-01-22,2018-01-28
葛根,统货,0.0,0.0,105.0,2018-01-22,2018-01-28
狗脊,统货,0.0,0.0,133.92,2018-01-22,2018-01-28
绵马贯众,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
制何首乌,统货,0.0,0.0,601.12,2018-01-22,2018-01-28
胡黄连#,西藏,0.0,0.0,0.0,2018-01-22,2018-01-28
虎杖,统货,0.0,0.0,32.0,2018-01-22,2018-01-28
牛膝,统货,0.0,,780.0,2018-01-22,2018-01-28
黄精,统货,0.0,0.0,1680.0,2018-01-22,2018-01-28
黄连#,四川,0.0,0.0,0.0,2018-01-22,2018-01-28
黄连,统货,,,0.0,2018-01-22,2018-01-28
蜜炙黄芪,统货,,,0.0,2018-01-22,2018-01-28
生黄芪,统货,0.0,,6528.6,2018-01-22,2018-01-28
酒炒黄芩,统货,0.0,,4380.3,2018-01-22,2018-01-28
生黄芩#,内蒙古,0.0,0.0,795.0,2018-01-22,2018-01-28
九节菖蒲#,山西,0.0,0.0,0.0,2018-01-22,2018-01-28
桔梗,统货,,,0.0,2018-01-22,2018-01-28
苦参,统货,,,249.24,2018-01-22,2018-01-28
龙胆,统货,0.0,0.0,718.0,2018-01-22,2018-01-28
漏芦#,河北,0.0,0.0,0.0,2018-01-22,2018-01-28
芦根,统货,0.0,0.0,120.0,2018-01-22,2018-01-28
麻黄根,统货,0.0,,23.25,2018-01-22,2018-01-28
麦冬,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
猫爪草,统货,0.0,0.0,3403.8,2018-01-22,2018-01-28
炒骨碎补,统货,0.0,0.0,23.44,2018-01-22,2018-01-28
炒木香,统货,,0.0,0.0,2018-01-22,2018-01-28
木香,统货,0.0,,550.56,2018-01-22,2018-01-28
南沙参,统货,0.0,,1406.16,2018-01-22,2018-01-28
藕节炭,统货,0.0,0.0,94.2,2018-01-22,2018-01-28
炮姜炭#,四川,0.0,0.0,0.0,2018-01-22,2018-01-28
片姜黄,统货,0.0,0.0,323.64,2018-01-22,2018-01-28
千年健#,云南,0.0,0.0,0.0,2018-01-22,2018-01-28
前胡,统货,0.0,0.0,2291.52,2018-01-22,2018-01-28
茜草炭,统货,0.0,,732.8,2018-01-22,2018-01-28
茜草,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
羌活,统货,0.0,0.0,3000.0,2018-01-22,2018-01-28
秦艽,统货,0.0,0.0,289.23,2018-01-22,2018-01-28
姜半夏,统货,0.0,,3109.92,2018-01-22,2018-01-28
肉苁蓉,统货,0.0,0.0,1902.78,2018-01-22,2018-01-28
三棱,统货,0.0,0.0,80.0,2018-01-22,2018-01-28
三七粉#,合肥和义堂,0.0,0.0,0.0,2018-01-22,2018-01-28
三七粉,安徽德昌,0.0,0.0,0.0,2018-01-22,2018-01-28
山慈菇,统货,0.0,,4300.0,2018-01-22,2018-01-28
山豆根,统货,0.0,0.0,528.24,2018-01-22,2018-01-28
炒山药,统货,0.0,0.0,569.16,2018-01-22,2018-01-28
山药,统货,,,561.72,2018-01-22,2018-01-28
射干,统货,0.0,,476.16,2018-01-22,2018-01-28
升麻,统货,0.0,,469.65,2018-01-22,2018-01-28
生地黄炭,统货,0.0,0.0,0.0,2018-01-22,2018-01-28
生地黄,统货,0.0,0.0,89.84,2018-01-22,2018-01-28
石菖蒲,统货,0.0,0.0,150.0,2018-01-22,2018-01-28
熟地黄,统货,,,74.4,2018-01-22,2018-01-28
熟地黄炭#,皖,0.0,0.0,309.88,2018-01-22,2018-01-28
锁阳#,内蒙古,0.0,0.0,0.0,2018-01-22,2018-01-28
太子参#,皖,0.0,0.0,0.0,2018-01-22,2018-01-28
天冬,统货,0.0,0.0,202.74,2018-01-22,2018-01-28
天花粉,统货,,0.0,0.0,2018-01-22,2018-01-28
天葵子#,湖南,0.0,0.0,0.0,2018-01-22,2018-01-28
